session_id,user_id,listing_id,doc_type,time_spent_sec,pages_viewed,downloaded,device_type,investor_type
SES001572,USR00869,LST007,Property Valuation Report,779,1,False,Desktop,Returning
SES001581,USR00875,LST005,Property Valuation Report,209,5,False,Desktop,Returning
SES001581,USR00875,LST005,Property Brochure (Unit Specific),75,3,False,Desktop,Returning
SES001581,USR00875,LST005,Investment Memorandum,157,10,False,Desktop,Returning
SES001586,USR00877,LST025,Investment Memorandum,107,11,False,Mobile,Returning
SES001586,USR00877,LST025,Property Valuation Report,59,7,False,Mobile,Returning
SES001586,USR00877,LST025,Property Brochure,60,3,False,Mobile,Returning
SES001586,USR00877,LST025,Property Brochure (Unit Specific),8,2,False,Mobile,Returning
SES001588,USR00878,LST028,Projections (XLSX),725,3,False,Desktop,First-time
SES001588,USR00878,LST028,Property Valuation Report,155,5,False,Desktop,First-time
SES001590,USR00880,LST007,Property Valuation Report,57,7,True,Mobile,First-time
SES001591,USR00881,LST015,Property Valuation Report,28,1,False,Mobile,First-time
SES001591,USR00881,LST015,Investment Memorandum,222,4,True,Mobile,First-time
SES001591,USR00881,LST015,Property Brochure (Unit Specific),47,1,False,Mobile,First-time
SES001594,USR00881,LST004,Investment Memorandum,103,6,False,Mobile,First-time
SES001594,USR00881,LST004,Projections (XLSX),172,7,True,Mobile,First-time
SES001600,USR00885,LST009,Whitepaper,75,3,False,Mobile,Returning
SES001600,USR00885,LST009,Property Brochure,184,3,False,Mobile,Returning
SES001600,USR00885,LST009,Property Brochure (Unit Specific),8,4,False,Mobile,Returning
SES001600,USR00885,LST009,Investment Memorandum,75,10,False,Mobile,Returning
SES001600,USR00885,LST009,Projections (XLSX),338,7,False,Mobile,Returning
SES001602,USR00886,LST016,Property Brochure (Unit Specific),21,2,False,Mobile,Returning
SES001602,USR00886,LST016,Property Brochure,66,2,True,Mobile,Returning
SES001602,USR00886,LST016,Projections (XLSX),107,2,False,Mobile,Returning
SES001607,USR00889,LST027,Projections (XLSX),129,2,False,Desktop,Returning
SES001609,USR00890,LST002,Projections (XLSX),276,4,True,Mobile,First-time
SES001617,USR00892,LST006,Whitepaper,44,6,False,Mobile,Returning
SES001617,USR00892,LST006,Investment Memorandum,32,6,True,Mobile,Returning
SES001617,USR00892,LST006,Projections (XLSX),314,4,False,Mobile,Returning
SES001617,USR00892,LST006,Property Valuation Report,577,7,False,Mobile,Returning
SES001624,USR00895,LST001,Property Valuation Report,51,5,True,Tablet,Returning
SES001624,USR00895,LST001,Whitepaper,322,4,False,Tablet,Returning
SES001631,USR00899,LST013,Property Brochure,81,1,False,Desktop,First-time
SES001631,USR00899,LST013,Property Brochure (Unit Specific),69,2,False,Desktop,First-time
SES001633,USR00900,LST018,Property Brochure,558,2,False,Desktop,First-time
SES001633,USR00900,LST018,Investment Memorandum,76,4,False,Desktop,First-time
SES001633,USR00900,LST018,Whitepaper,330,3,False,Desktop,First-time
SES001633,USR00900,LST018,Property Valuation Report,110,2,False,Desktop,First-time
SES001634,USR00901,LST026,Whitepaper,29,6,False,Mobile,Returning
SES001634,USR00901,LST026,Investment Memorandum,26,1,True,Mobile,Returning
SES001634,USR00901,LST026,Property Brochure,37,4,False,Mobile,Returning
SES001634,USR00901,LST026,Projections (XLSX),47,4,True,Mobile,Returning
SES001634,USR00901,LST026,Property Brochure (Unit Specific),38,4,False,Mobile,Returning
SES001636,USR00901,LST015,Projections (XLSX),2338,9,True,Mobile,Returning
SES001636,USR00901,LST015,Property Brochure,286,4,True,Mobile,Returning
SES001636,USR00901,LST015,Investment Memorandum,216,9,False,Mobile,Returning
SES001636,USR00901,LST015,Whitepaper,15,6,False,Mobile,Returning
SES001636,USR00901,LST015,Property Valuation Report,99,1,False,Mobile,Returning
SES001636,USR00901,LST015,Property Brochure (Unit Specific),8,3,False,Mobile,Returning
SES001645,USR00909,LST008,Property Brochure,49,3,True,Desktop,First-time
SES001645,USR00909,LST008,Property Brochure (Unit Specific),19,4,True,Desktop,First-time
SES001645,USR00909,LST008,Property Valuation Report,45,3,False,Desktop,First-time
SES001645,USR00909,LST008,Projections (XLSX),607,3,False,Desktop,First-time
SES001646,USR00909,LST012,Whitepaper,55,6,False,Desktop,First-time
SES001646,USR00909,LST012,Investment Memorandum,417,5,False,Desktop,First-time
SES001657,USR00916,LST013,Property Brochure,8,3,False,Mobile,Returning
SES001657,USR00916,LST013,Projections (XLSX),157,6,True,Mobile,Returning
SES001657,USR00916,LST013,Investment Memorandum,62,11,True,Mobile,Returning
SES001657,USR00916,LST013,Property Brochure (Unit Specific),9,4,False,Mobile,Returning
SES001667,USR00923,LST017,Investment Memorandum,49,2,False,Desktop,Returning
SES001667,USR00923,LST017,Property Brochure,47,4,False,Desktop,Returning
SES001667,USR00923,LST017,Projections (XLSX),734,4,True,Desktop,Returning
SES001667,USR00923,LST017,Property Brochure (Unit Specific),563,1,False,Desktop,Returning
SES001669,USR00923,LST001,Property Brochure (Unit Specific),75,4,False,Desktop,Returning
SES001669,USR00923,LST001,Property Valuation Report,189,4,False,Desktop,Returning
SES001669,USR00923,LST001,Property Brochure,676,4,False,Desktop,Returning
SES001671,USR00925,LST024,Property Brochure (Unit Specific),47,1,False,Mobile,First-time
SES001680,USR00930,LST009,Whitepaper,33,6,False,Desktop,First-time
SES001680,USR00930,LST009,Projections (XLSX),61,8,True,Desktop,First-time
SES001681,USR00930,LST016,Projections (XLSX),719,7,True,Desktop,First-time
SES001681,USR00930,LST016,Whitepaper,63,6,False,Desktop,First-time
SES001681,USR00930,LST016,Property Brochure (Unit Specific),52,4,False,Desktop,First-time
SES001681,USR00930,LST016,Investment Memorandum,127,8,False,Desktop,First-time
SES001689,USR00934,LST007,Whitepaper,245,4,False,Desktop,First-time
SES001689,USR00934,LST007,Property Brochure,49,1,False,Desktop,First-time
SES001689,USR00934,LST007,Property Valuation Report,303,1,False,Desktop,First-time
SES001691,USR00934,LST016,Projections (XLSX),158,5,False,Desktop,First-time
SES001691,USR00934,LST016,Property Valuation Report,55,2,False,Desktop,First-time
SES001691,USR00934,LST016,Investment Memorandum,49,8,True,Desktop,First-time
SES001694,USR00936,LST014,Property Valuation Report,129,7,False,Desktop,First-time
SES001694,USR00936,LST014,Property Brochure (Unit Specific),72,4,False,Desktop,First-time
SES001699,USR00937,LST005,Projections (XLSX),235,8,True,Mobile,Returning
SES001699,USR00937,LST005,Property Valuation Report,42,4,False,Mobile,Returning
SES001699,USR00937,LST005,Property Brochure,28,4,False,Mobile,Returning
SES001700,USR00938,LST023,Property Brochure,81,2,False,Desktop,First-time
SES001700,USR00938,LST023,Investment Memorandum,1034,7,False,Desktop,First-time
SES001700,USR00938,LST023,Property Valuation Report,191,4,False,Desktop,First-time
SES001702,USR00939,LST020,Investment Memorandum,54,6,False,Mobile,Returning
SES001702,USR00939,LST020,Property Valuation Report,44,4,False,Mobile,Returning
SES001702,USR00939,LST020,Whitepaper,162,6,False,Mobile,Returning
SES001702,USR00939,LST020,Projections (XLSX),276,7,False,Mobile,Returning
SES001720,USR00951,LST008,Property Brochure (Unit Specific),15,4,True,Desktop,Returning
SES001724,USR00952,LST011,Investment Memorandum,569,8,False,Mobile,Returning
SES001724,USR00952,LST011,Projections (XLSX),94,2,False,Mobile,Returning
SES001725,USR00952,LST006,Investment Memorandum,58,4,False,Mobile,Returning
SES001725,USR00952,LST006,Property Valuation Report,33,5,False,Mobile,Returning
SES001725,USR00952,LST006,Property Brochure (Unit Specific),18,3,False,Mobile,Returning
SES001728,USR00955,LST004,Whitepaper,28,3,False,Mobile,First-time
SES001728,USR00955,LST004,Property Brochure,40,1,False,Mobile,First-time
SES001735,USR00958,LST012,Property Brochure,36,3,False,Desktop,Returning
SES001735,USR00958,LST012,Property Brochure (Unit Specific),43,2,False,Desktop,Returning
SES001735,USR00958,LST012,Whitepaper,39,5,False,Desktop,Returning
SES001739,USR00959,LST007,Property Brochure,41,4,False,Mobile,Returning
SES001739,USR00959,LST007,Property Valuation Report,127,7,False,Mobile,Returning
SES001747,USR00964,LST009,Property Brochure,26,2,False,Mobile,Returning
SES001747,USR00964,LST009,Investment Memorandum,42,6,False,Mobile,Returning
SES001747,USR00964,LST009,Projections (XLSX),103,9,True,Mobile,Returning
SES001757,USR00969,LST004,Projections (XLSX),52,9,True,Mobile,First-time
SES001778,USR00976,LST018,Property Brochure (Unit Specific),43,3,False,Desktop,First-time
SES001778,USR00976,LST018,Investment Memorandum,207,10,True,Desktop,First-time
SES001778,USR00976,LST018,Property Brochure,47,1,True,Desktop,First-time
SES001778,USR00976,LST018,Property Valuation Report,81,7,False,Desktop,First-time
SES001778,USR00976,LST018,Projections (XLSX),496,3,False,Desktop,First-time
SES001782,USR00979,LST003,Investment Memorandum,149,12,False,Desktop,Returning
SES001782,USR00979,LST003,Property Brochure,24,1,False,Desktop,Returning
SES001782,USR00979,LST003,Projections (XLSX),815,8,True,Desktop,Returning
SES001790,USR00985,LST020,Whitepaper,67,1,False,Desktop,Returning
SES001790,USR00985,LST020,Property Valuation Report,110,2,False,Desktop,Returning
SES001790,USR00985,LST020,Property Brochure,55,2,True,Desktop,Returning
SES001790,USR00985,LST020,Projections (XLSX),168,5,True,Desktop,Returning
SES001790,USR00985,LST020,Property Brochure (Unit Specific),35,2,False,Desktop,Returning
SES001795,USR00987,LST013,Property Brochure (Unit Specific),17,4,False,Desktop,First-time
SES001795,USR00987,LST013,Investment Memorandum,105,12,False,Desktop,First-time
SES001795,USR00987,LST013,Projections (XLSX),223,2,True,Desktop,First-time
SES001798,USR00987,LST018,Whitepaper,21,6,False,Desktop,First-time
SES001798,USR00987,LST018,Projections (XLSX),121,2,False,Desktop,First-time
SES001801,USR00989,LST011,Property Brochure (Unit Specific),89,2,False,Desktop,Returning
SES001802,USR00990,LST007,Property Brochure (Unit Specific),87,2,False,Mobile,Returning
SES001802,USR00990,LST007,Investment Memorandum,178,11,False,Mobile,Returning
SES001809,USR00994,LST025,Property Valuation Report,117,5,False,Desktop,First-time
SES001809,USR00994,LST025,Projections (XLSX),417,7,False,Desktop,First-time
SES001809,USR00994,LST025,Investment Memorandum,103,6,False,Desktop,First-time
SES001809,USR00994,LST025,Property Brochure,50,2,True,Desktop,First-time
SES001810,USR00995,LST024,Projections (XLSX),139,9,False,Mobile,Returning
SES001810,USR00995,LST024,Property Brochure (Unit Specific),19,4,False,Mobile,Returning
SES001810,USR00995,LST024,Whitepaper,36,3,False,Mobile,Returning
SES001822,USR01002,LST029,Whitepaper,107,3,False,Desktop,First-time
SES001822,USR01002,LST029,Property Brochure,46,2,False,Desktop,First-time
SES001823,USR01003,LST003,Property Brochure,23,1,False,Desktop,First-time
SES001823,USR01003,LST003,Projections (XLSX),1922,8,True,Desktop,First-time
SES001823,USR01003,LST003,Investment Memorandum,60,3,False,Desktop,First-time
SES001825,USR01005,LST005,Property Valuation Report,77,5,False,Desktop,Returning
SES001825,USR01005,LST005,Whitepaper,132,2,False,Desktop,Returning
SES001825,USR01005,LST005,Property Brochure (Unit Specific),21,1,False,Desktop,Returning
SES001825,USR01005,LST005,Property Brochure,25,1,False,Desktop,Returning
SES001840,USR01012,LST003,Property Brochure,25,1,False,Mobile,First-time
SES001841,USR01013,LST004,Property Brochure,283,3,False,Desktop,Returning
SES001841,USR01013,LST004,Property Valuation Report,429,1,False,Desktop,Returning
SES001841,USR01013,LST004,Projections (XLSX),416,8,True,Desktop,Returning
SES001841,USR01013,LST004,Investment Memorandum,256,14,True,Desktop,Returning
SES001846,USR01016,LST011,Whitepaper,138,4,False,Mobile,First-time
SES001848,USR01017,LST030,Whitepaper,59,6,False,Mobile,Returning
SES001848,USR01017,LST030,Property Brochure,20,1,False,Mobile,Returning
SES001848,USR01017,LST030,Property Brochure (Unit Specific),60,1,False,Mobile,Returning
SES001848,USR01017,LST030,Projections (XLSX),68,8,True,Mobile,Returning
SES001849,USR01017,LST010,Whitepaper,11,4,True,Mobile,Returning
SES001849,USR01017,LST010,Projections (XLSX),435,6,False,Mobile,Returning
SES001849,USR01017,LST010,Property Brochure,11,1,False,Mobile,Returning
SES001849,USR01017,LST010,Property Valuation Report,80,5,True,Mobile,Returning
SES001849,USR01017,LST010,Investment Memorandum,48,6,False,Mobile,Returning
SES001849,USR01017,LST010,Property Brochure (Unit Specific),14,2,False,Mobile,Returning
SES001850,USR01017,LST015,Projections (XLSX),273,5,True,Mobile,Returning
SES001850,USR01017,LST015,Investment Memorandum,46,4,False,Mobile,Returning
SES001850,USR01017,LST015,Property Valuation Report,17,2,True,Mobile,Returning
SES001850,USR01017,LST015,Whitepaper,25,1,False,Mobile,Returning
SES001850,USR01017,LST015,Property Brochure (Unit Specific),62,3,False,Mobile,Returning
SES001850,USR01017,LST015,Property Brochure,54,3,False,Mobile,Returning
SES001854,USR01020,LST023,Investment Memorandum,164,5,False,Mobile,First-time
SES001860,USR01023,LST020,Projections (XLSX),174,4,False,Desktop,Returning
SES001860,USR01023,LST020,Property Valuation Report,121,6,True,Desktop,Returning
SES001860,USR01023,LST020,Whitepaper,86,1,False,Desktop,Returning
SES001860,USR01023,LST020,Property Brochure,52,1,False,Desktop,Returning
SES001860,USR01023,LST020,Property Brochure (Unit Specific),94,3,True,Desktop,Returning
SES001860,USR01023,LST020,Investment Memorandum,412,12,False,Desktop,Returning
SES001861,USR01023,LST024,Investment Memorandum,182,2,False,Desktop,Returning
SES001861,USR01023,LST024,Property Brochure,182,3,False,Desktop,Returning
SES001862,USR01024,LST022,Projections (XLSX),296,8,True,Tablet,First-time
SES001862,USR01024,LST022,Property Brochure (Unit Specific),135,3,False,Tablet,First-time
SES001862,USR01024,LST022,Property Valuation Report,199,7,False,Tablet,First-time
SES001862,USR01024,LST022,Investment Memorandum,509,4,True,Tablet,First-time
SES001864,USR01025,LST012,Projections (XLSX),28,7,True,Mobile,First-time
SES001864,USR01025,LST012,Investment Memorandum,200,7,False,Mobile,First-time
SES001864,USR01025,LST012,Property Brochure,111,1,False,Mobile,First-time
SES001864,USR01025,LST012,Property Valuation Report,231,2,False,Mobile,First-time
SES001870,USR01027,LST023,Investment Memorandum,346,12,True,Mobile,Returning
SES001870,USR01027,LST023,Projections (XLSX),79,9,True,Mobile,Returning
SES001870,USR01027,LST023,Property Valuation Report,32,6,False,Mobile,Returning
SES001878,USR01033,LST023,Property Valuation Report,285,4,False,Mobile,First-time
SES001878,USR01033,LST023,Whitepaper,457,3,True,Mobile,First-time
SES001881,USR01034,LST018,Property Valuation Report,59,2,True,Mobile,First-time
SES001881,USR01034,LST018,Property Brochure (Unit Specific),44,1,False,Mobile,First-time
SES001883,USR01036,LST004,Property Brochure,148,2,False,Desktop,First-time
SES001885,USR01037,LST018,Property Brochure (Unit Specific),80,1,False,Tablet,Returning
SES001885,USR01037,LST018,Property Valuation Report,53,6,False,Tablet,Returning
SES001885,USR01037,LST018,Investment Memorandum,427,13,False,Tablet,Returning
SES001885,USR01037,LST018,Property Brochure,105,3,False,Tablet,Returning
SES001885,USR01037,LST018,Projections (XLSX),421,9,False,Tablet,Returning
SES001885,USR01037,LST018,Whitepaper,49,4,False,Tablet,Returning
SES001900,USR01045,LST030,Investment Memorandum,2134,7,False,Desktop,Returning
SES001900,USR01045,LST030,Property Brochure (Unit Specific),15,1,False,Desktop,Returning
SES001900,USR01045,LST030,Whitepaper,22,1,False,Desktop,Returning
SES001900,USR01045,LST030,Property Valuation Report,47,7,False,Desktop,Returning
SES001900,USR01045,LST030,Projections (XLSX),132,8,True,Desktop,Returning
SES001903,USR01047,LST028,Property Brochure,26,4,False,Desktop,Returning
SES001903,USR01047,LST028,Property Brochure (Unit Specific),21,2,False,Desktop,Returning
SES001903,USR01047,LST028,Property Valuation Report,185,4,False,Desktop,Returning
SES001903,USR01047,LST028,Investment Memorandum,89,7,False,Desktop,Returning
SES001906,USR01050,LST027,Property Brochure,41,2,False,Mobile,Returning
SES001906,USR01050,LST027,Whitepaper,161,6,False,Mobile,Returning
SES001906,USR01050,LST027,Projections (XLSX),151,3,False,Mobile,Returning
SES001906,USR01050,LST027,Property Valuation Report,68,2,False,Mobile,Returning
SES001906,USR01050,LST027,Property Brochure (Unit Specific),13,3,False,Mobile,Returning
SES001906,USR01050,LST027,Investment Memorandum,216,5,False,Mobile,Returning
SES001913,USR01053,LST006,Investment Memorandum,159,10,True,Tablet,Returning
SES001913,USR01053,LST006,Projections (XLSX),401,2,True,Tablet,Returning
SES001913,USR01053,LST006,Property Brochure (Unit Specific),38,4,True,Tablet,Returning
SES001917,USR01055,LST024,Property Brochure,16,1,False,Mobile,First-time
SES001917,USR01055,LST024,Investment Memorandum,254,13,False,Mobile,First-time
SES001919,USR01056,LST023,Property Valuation Report,62,3,False,Desktop,Returning
SES001919,USR01056,LST023,Property Brochure,75,2,False,Desktop,Returning
