session_id,user_id,listing_id,stage,timestamp,device_type,investor_type
SES000360,USR00182,LST009,Homepage,2024-10-22 04:53:37,Desktop,First-time
SES000360,USR00182,LST009,Listing Browse,2024-10-22 05:01:37,Desktop,First-time
SES000360,USR00182,LST009,Listing Detail View,2024-10-22 05:06:37,Desktop,First-time
SES000360,USR00182,LST009,Document Engagement,2024-10-22 05:08:37,Desktop,First-time
SES000360,USR00182,LST009,KYC Initiation,2024-10-22 05:10:37,Desktop,First-time
SES000361,USR00183,LST026,Homepage,2025-03-30 08:01:03,Mobile,First-time
SES000361,USR00183,LST026,Listing Browse,2025-03-30 08:05:03,Mobile,First-time
SES000362,USR00184,LST003,Homepage,2024-10-23 09:16:39,Mobile,First-time
SES000362,USR00184,LST003,Listing Browse,2024-10-23 09:19:39,Mobile,First-time
SES000362,USR00184,LST003,Listing Detail View,2024-10-23 09:26:39,Mobile,First-time
SES000362,USR00184,LST003,Document Engagement,2024-10-23 09:32:39,Mobile,First-time
SES000363,USR00185,LST026,Homepage,2025-02-26 11:04:45,Tablet,First-time
SES000363,USR00185,LST026,Listing Browse,2025-02-26 11:11:45,Tablet,First-time
SES000364,USR00185,LST017,Homepage,2025-01-28 21:24:06,Tablet,First-time
SES000364,USR00185,LST017,Listing Browse,2025-01-28 21:29:06,Tablet,First-time
SES000364,USR00185,LST017,Listing Detail View,2025-01-28 21:32:06,Tablet,First-time
SES000364,USR00185,LST017,Document Engagement,2025-01-28 21:37:06,Tablet,First-time
SES000365,USR00185,LST006,Homepage,2025-01-26 20:19:58,Tablet,First-time
SES000365,USR00185,LST006,Listing Browse,2025-01-26 20:21:58,Tablet,First-time
SES000366,USR00185,LST006,Homepage,2025-02-10 09:23:29,Tablet,First-time
SES000366,USR00185,LST006,Listing Browse,2025-02-10 09:25:29,Tablet,First-time
SES000367,USR00185,LST026,Homepage,2025-02-26 10:33:40,Tablet,First-time
SES000367,USR00185,LST026,Listing Browse,2025-02-26 10:39:40,Tablet,First-time
SES000368,USR00185,LST008,Homepage,2025-03-18 01:15:25,Tablet,First-time
SES000368,USR00185,LST008,Listing Browse,2025-03-18 01:23:25,Tablet,First-time
SES000369,USR00186,LST007,Homepage,2024-10-20 04:57:55,Mobile,First-time
SES000369,USR00186,LST007,Listing Browse,2024-10-20 05:01:55,Mobile,First-time
SES000369,USR00186,LST007,Listing Detail View,2024-10-20 05:05:55,Mobile,First-time
SES000369,USR00186,LST007,Document Engagement,2024-10-20 05:08:55,Mobile,First-time
SES000369,USR00186,LST007,KYC Initiation,2024-10-20 05:16:55,Mobile,First-time
SES000370,USR00187,LST025,Homepage,2024-12-09 16:22:16,Tablet,First-time
SES000370,USR00187,LST025,Listing Browse,2024-12-09 16:30:16,Tablet,First-time
SES000371,USR00188,LST022,Homepage,2025-03-16 20:54:54,Mobile,First-time
SES000371,USR00188,LST022,Listing Browse,2025-03-16 20:58:54,Mobile,First-time
SES000371,USR00188,LST022,Listing Detail View,2025-03-16 21:03:54,Mobile,First-time
SES000371,USR00188,LST022,Document Engagement,2025-03-16 21:11:54,Mobile,First-time
SES000371,USR00188,LST022,KYC Initiation,2025-03-16 21:14:54,Mobile,First-time
SES000372,USR00189,LST023,Homepage,2024-11-13 21:09:25,Mobile,First-time
SES000373,USR00190,LST008,Homepage,2025-03-26 15:33:03,Mobile,First-time
SES000374,USR00190,LST009,Homepage,2025-03-19 19:53:04,Mobile,First-time
SES000374,USR00190,LST009,Listing Browse,2025-03-19 19:59:04,Mobile,First-time
SES000375,USR00190,LST023,Homepage,2025-03-27 11:08:45,Mobile,First-time
SES000375,USR00190,LST023,Listing Browse,2025-03-27 11:13:45,Mobile,First-time
SES000376,USR00191,LST021,Homepage,2025-03-05 18:37:46,Mobile,Returning
SES000377,USR00191,LST017,Homepage,2025-02-24 09:08:14,Mobile,Returning
SES000377,USR00191,LST017,Listing Browse,2025-02-24 09:12:14,Mobile,Returning
SES000378,USR00191,LST008,Homepage,2025-03-12 11:19:20,Mobile,Returning
SES000378,USR00191,LST008,Listing Browse,2025-03-12 11:27:20,Mobile,Returning
SES000378,USR00191,LST008,Listing Detail View,2025-03-12 11:34:20,Mobile,Returning
SES000379,USR00192,LST001,Homepage,2025-01-18 21:35:27,Mobile,First-time
SES000379,USR00192,LST001,Listing Browse,2025-01-18 21:42:27,Mobile,First-time
SES000379,USR00192,LST001,Listing Detail View,2025-01-18 21:43:27,Mobile,First-time
SES000380,USR00193,LST005,Homepage,2025-02-15 13:53:59,Mobile,First-time
SES000380,USR00193,LST005,Listing Browse,2025-02-15 13:55:59,Mobile,First-time
SES000380,USR00193,LST005,Listing Detail View,2025-02-15 13:59:59,Mobile,First-time
SES000381,USR00193,LST017,Homepage,2025-02-13 19:25:36,Mobile,First-time
SES000381,USR00193,LST017,Listing Browse,2025-02-13 19:31:36,Mobile,First-time
SES000381,USR00193,LST017,Listing Detail View,2025-02-13 19:39:36,Mobile,First-time
SES000382,USR00194,LST024,Homepage,2025-01-22 13:20:04,Mobile,First-time
SES000382,USR00194,LST024,Listing Browse,2025-01-22 13:26:04,Mobile,First-time
SES000382,USR00194,LST024,Listing Detail View,2025-01-22 13:27:04,Mobile,First-time
SES000383,USR00195,LST014,Homepage,2025-03-28 09:30:43,Desktop,First-time
SES000383,USR00195,LST014,Listing Browse,2025-03-28 09:37:43,Desktop,First-time
SES000383,USR00195,LST014,Listing Detail View,2025-03-28 09:45:43,Desktop,First-time
SES000384,USR00196,LST005,Homepage,2024-11-19 22:22:46,Mobile,Returning
SES000385,USR00196,LST010,Homepage,2024-11-05 13:12:10,Mobile,Returning
SES000385,USR00196,LST010,Listing Browse,2024-11-05 13:14:10,Mobile,Returning
SES000386,USR00196,LST012,Homepage,2024-11-06 05:12:20,Mobile,Returning
SES000386,USR00196,LST012,Listing Browse,2024-11-06 05:16:20,Mobile,Returning
SES000387,USR00196,LST027,Homepage,2024-11-18 23:20:26,Mobile,Returning
SES000387,USR00196,LST027,Listing Browse,2024-11-18 23:28:26,Mobile,Returning
SES000387,USR00196,LST027,Listing Detail View,2024-11-18 23:29:26,Mobile,Returning
SES000387,USR00196,LST027,Document Engagement,2024-11-18 23:31:26,Mobile,Returning
SES000387,USR00196,LST027,KYC Initiation,2024-11-18 23:39:26,Mobile,Returning
SES000387,USR00196,LST027,Token Selection,2024-11-18 23:42:26,Mobile,Returning
SES000387,USR00196,LST027,Payment Initiated,2024-11-18 23:46:26,Mobile,Returning
SES000388,USR00197,LST019,Homepage,2025-01-12 15:11:10,Desktop,First-time
SES000388,USR00197,LST019,Listing Browse,2025-01-12 15:17:10,Desktop,First-time
SES000388,USR00197,LST019,Listing Detail View,2025-01-12 15:24:10,Desktop,First-time
SES000388,USR00197,LST019,Document Engagement,2025-01-12 15:26:10,Desktop,First-time
SES000389,USR00198,LST005,Homepage,2025-03-09 15:01:06,Mobile,Returning
SES000389,USR00198,LST005,Listing Browse,2025-03-09 15:04:06,Mobile,Returning
SES000389,USR00198,LST005,Listing Detail View,2025-03-09 15:06:06,Mobile,Returning
SES000389,USR00198,LST005,Document Engagement,2025-03-09 15:09:06,Mobile,Returning
SES000390,USR00199,LST006,Homepage,2024-11-21 12:15:15,Mobile,First-time
SES000390,USR00199,LST006,Listing Browse,2024-11-21 12:23:15,Mobile,First-time
SES000390,USR00199,LST006,Listing Detail View,2024-11-21 12:31:15,Mobile,First-time
SES000390,USR00199,LST006,Document Engagement,2024-11-21 12:36:15,Mobile,First-time
SES000391,USR00199,LST025,Homepage,2024-11-16 18:45:44,Mobile,First-time
SES000391,USR00199,LST025,Listing Browse,2024-11-16 18:53:44,Mobile,First-time
SES000392,USR00199,LST029,Homepage,2025-01-05 22:24:00,Mobile,First-time
SES000392,USR00199,LST029,Listing Browse,2025-01-05 22:29:00,Mobile,First-time
SES000392,USR00199,LST029,Listing Detail View,2025-01-05 22:32:00,Mobile,First-time
SES000393,USR00200,LST006,Homepage,2025-02-23 06:33:25,Mobile,First-time
SES000393,USR00200,LST006,Listing Browse,2025-02-23 06:39:25,Mobile,First-time
SES000394,USR00201,LST004,Homepage,2025-03-28 17:15:31,Mobile,First-time
SES000394,USR00201,LST004,Listing Browse,2025-03-28 17:23:31,Mobile,First-time
SES000394,USR00201,LST004,Listing Detail View,2025-03-28 17:29:31,Mobile,First-time
SES000395,USR00202,LST023,Homepage,2024-12-08 06:13:54,Mobile,Returning
SES000395,USR00202,LST023,Listing Browse,2024-12-08 06:20:54,Mobile,Returning
SES000396,USR00202,LST026,Homepage,2024-11-29 20:17:54,Mobile,Returning
SES000397,USR00202,LST014,Homepage,2024-11-03 14:23:03,Mobile,Returning
SES000398,USR00202,LST018,Homepage,2024-10-27 10:41:15,Mobile,Returning
SES000398,USR00202,LST018,Listing Browse,2024-10-27 10:49:15,Mobile,Returning
SES000398,USR00202,LST018,Listing Detail View,2024-10-27 10:53:15,Mobile,Returning
SES000399,USR00203,LST028,Homepage,2025-01-04 18:43:27,Desktop,First-time
SES000399,USR00203,LST028,Listing Browse,2025-01-04 18:48:27,Desktop,First-time
SES000400,USR00203,LST024,Homepage,2025-02-10 14:11:06,Desktop,First-time
SES000400,USR00203,LST024,Listing Browse,2025-02-10 14:17:06,Desktop,First-time
SES000401,USR00203,LST001,Homepage,2025-01-09 18:05:56,Desktop,First-time
SES000401,USR00203,LST001,Listing Browse,2025-01-09 18:12:56,Desktop,First-time
SES000401,USR00203,LST001,Listing Detail View,2025-01-09 18:17:56,Desktop,First-time
SES000402,USR00204,LST017,Homepage,2025-03-26 09:06:58,Mobile,First-time
SES000402,USR00204,LST017,Listing Browse,2025-03-26 09:11:58,Mobile,First-time
SES000403,USR00205,LST029,Homepage,2025-03-20 12:04:46,Mobile,First-time
SES000403,USR00205,LST029,Listing Browse,2025-03-20 12:05:46,Mobile,First-time
SES000403,USR00205,LST029,Listing Detail View,2025-03-20 12:13:46,Mobile,First-time
SES000404,USR00206,LST023,Homepage,2025-03-22 12:49:52,Mobile,Returning
SES000404,USR00206,LST023,Listing Browse,2025-03-22 12:55:52,Mobile,Returning
SES000404,USR00206,LST023,Listing Detail View,2025-03-22 12:57:52,Mobile,Returning
SES000404,USR00206,LST023,Document Engagement,2025-03-22 13:03:52,Mobile,Returning
SES000404,USR00206,LST023,KYC Initiation,2025-03-22 13:07:52,Mobile,Returning
SES000404,USR00206,LST023,Token Selection,2025-03-22 13:08:52,Mobile,Returning
SES000404,USR00206,LST023,Payment Initiated,2025-03-22 13:13:52,Mobile,Returning
SES000404,USR00206,LST023,Investment Completed,2025-03-22 13:16:52,Mobile,Returning
SES000405,USR00207,LST016,Homepage,2025-03-30 08:30:35,Desktop,First-time
SES000405,USR00207,LST016,Listing Browse,2025-03-30 08:34:35,Desktop,First-time
SES000405,USR00207,LST016,Listing Detail View,2025-03-30 08:35:35,Desktop,First-time
SES000406,USR00207,LST025,Homepage,2025-03-30 13:41:35,Desktop,First-time
SES000407,USR00208,LST030,Homepage,2025-02-27 17:15:13,Mobile,First-time
SES000408,USR00209,LST007,Homepage,2025-03-27 05:58:04,Desktop,Returning
SES000408,USR00209,LST007,Listing Browse,2025-03-27 06:02:04,Desktop,Returning
SES000408,USR00209,LST007,Listing Detail View,2025-03-27 06:05:04,Desktop,Returning
SES000408,USR00209,LST007,Document Engagement,2025-03-27 06:10:04,Desktop,Returning
SES000408,USR00209,LST007,KYC Initiation,2025-03-27 06:18:04,Desktop,Returning
SES000408,USR00209,LST007,Token Selection,2025-03-27 06:25:04,Desktop,Returning
SES000408,USR00209,LST007,Payment Initiated,2025-03-27 06:28:04,Desktop,Returning
SES000408,USR00209,LST007,Investment Completed,2025-03-27 06:31:04,Desktop,Returning
SES000409,USR00210,LST003,Homepage,2025-03-17 21:25:10,Mobile,First-time
SES000409,USR00210,LST003,Listing Browse,2025-03-17 21:27:10,Mobile,First-time
SES000410,USR00210,LST002,Homepage,2025-03-23 01:52:05,Mobile,First-time
SES000410,USR00210,LST002,Listing Browse,2025-03-23 02:00:05,Mobile,First-time
SES000410,USR00210,LST002,Listing Detail View,2025-03-23 02:03:05,Mobile,First-time
SES000410,USR00210,LST002,Document Engagement,2025-03-23 02:06:05,Mobile,First-time
SES000411,USR00211,LST003,Homepage,2024-11-21 21:30:45,Tablet,Returning
SES000411,USR00211,LST003,Listing Browse,2024-11-21 21:35:45,Tablet,Returning
SES000412,USR00212,LST030,Homepage,2025-02-25 11:34:00,Desktop,First-time
SES000412,USR00212,LST030,Listing Browse,2025-02-25 11:36:00,Desktop,First-time
SES000412,USR00212,LST030,Listing Detail View,2025-02-25 11:39:00,Desktop,First-time
SES000413,USR00213,LST018,Homepage,2025-03-28 04:24:47,Mobile,First-time
SES000413,USR00213,LST018,Listing Browse,2025-03-28 04:29:47,Mobile,First-time
SES000413,USR00213,LST018,Listing Detail View,2025-03-28 04:37:47,Mobile,First-time
SES000414,USR00214,LST009,Homepage,2024-12-21 13:01:51,Mobile,Returning
SES000414,USR00214,LST009,Listing Browse,2024-12-21 13:06:51,Mobile,Returning
SES000415,USR00214,LST015,Homepage,2025-01-29 07:26:11,Mobile,Returning
SES000415,USR00214,LST015,Listing Browse,2025-01-29 07:34:11,Mobile,Returning
SES000415,USR00214,LST015,Listing Detail View,2025-01-29 07:42:11,Mobile,Returning
SES000416,USR00215,LST007,Homepage,2025-02-15 10:31:03,Mobile,Returning
SES000416,USR00215,LST007,Listing Browse,2025-02-15 10:35:03,Mobile,Returning
SES000417,USR00216,LST007,Homepage,2025-03-15 23:29:13,Mobile,First-time
SES000417,USR00216,LST007,Listing Browse,2025-03-15 23:36:13,Mobile,First-time
SES000417,USR00216,LST007,Listing Detail View,2025-03-15 23:42:13,Mobile,First-time
SES000417,USR00216,LST007,Document Engagement,2025-03-15 23:43:13,Mobile,First-time
SES000418,USR00217,LST020,Homepage,2025-03-27 14:50:02,Mobile,First-time
SES000418,USR00217,LST020,Listing Browse,2025-03-27 14:53:02,Mobile,First-time
SES000418,USR00217,LST020,Listing Detail View,2025-03-27 15:00:02,Mobile,First-time
SES000419,USR00217,LST001,Homepage,2025-03-26 08:34:06,Mobile,First-time
SES000419,USR00217,LST001,Listing Browse,2025-03-26 08:35:06,Mobile,First-time
SES000419,USR00217,LST001,Listing Detail View,2025-03-26 08:37:06,Mobile,First-time
SES000420,USR00217,LST016,Homepage,2025-03-23 12:02:32,Mobile,First-time
SES000420,USR00217,LST016,Listing Browse,2025-03-23 12:07:32,Mobile,First-time
SES000420,USR00217,LST016,Listing Detail View,2025-03-23 12:10:32,Mobile,First-time
SES000420,USR00217,LST016,Document Engagement,2025-03-23 12:16:32,Mobile,First-time
SES000421,USR00218,LST026,Homepage,2025-03-29 13:02:25,Mobile,First-time
SES000422,USR00218,LST028,Homepage,2025-03-17 06:16:48,Mobile,First-time
SES000422,USR00218,LST028,Listing Browse,2025-03-17 06:19:48,Mobile,First-time
SES000422,USR00218,LST028,Listing Detail View,2025-03-17 06:23:48,Mobile,First-time
SES000423,USR00219,LST024,Homepage,2024-10-18 18:48:33,Desktop,Returning
SES000423,USR00219,LST024,Listing Browse,2024-10-18 18:50:33,Desktop,Returning
SES000423,USR00219,LST024,Listing Detail View,2024-10-18 18:55:33,Desktop,Returning
SES000423,USR00219,LST024,Document Engagement,2024-10-18 18:59:33,Desktop,Returning
SES000423,USR00219,LST024,KYC Initiation,2024-10-18 19:03:33,Desktop,Returning
SES000423,USR00219,LST024,Token Selection,2024-10-18 19:11:33,Desktop,Returning
SES000424,USR00219,LST027,Homepage,2024-12-08 08:30:00,Desktop,Returning
SES000424,USR00219,LST027,Listing Browse,2024-12-08 08:33:00,Desktop,Returning
SES000424,USR00219,LST027,Listing Detail View,2024-12-08 08:37:00,Desktop,Returning
SES000424,USR00219,LST027,Document Engagement,2024-12-08 08:40:00,Desktop,Returning
SES000424,USR00219,LST027,KYC Initiation,2024-12-08 08:46:00,Desktop,Returning
SES000424,USR00219,LST027,Token Selection,2024-12-08 08:52:00,Desktop,Returning
SES000425,USR00219,LST006,Homepage,2024-12-07 00:04:22,Desktop,Returning
SES000426,USR00220,LST006,Homepage,2025-03-27 22:09:50,Mobile,First-time
SES000426,USR00220,LST006,Listing Browse,2025-03-27 22:15:50,Mobile,First-time
SES000427,USR00220,LST013,Homepage,2025-02-26 09:54:10,Mobile,First-time
SES000427,USR00220,LST013,Listing Browse,2025-02-26 09:58:10,Mobile,First-time
SES000427,USR00220,LST013,Listing Detail View,2025-02-26 10:00:10,Mobile,First-time
SES000428,USR00220,LST012,Homepage,2025-03-10 06:14:35,Mobile,First-time
SES000428,USR00220,LST012,Listing Browse,2025-03-10 06:19:35,Mobile,First-time
SES000428,USR00220,LST012,Listing Detail View,2025-03-10 06:25:35,Mobile,First-time
SES000429,USR00221,LST013,Homepage,2025-02-09 07:41:20,Desktop,First-time
SES000429,USR00221,LST013,Listing Browse,2025-02-09 07:43:20,Desktop,First-time
SES000429,USR00221,LST013,Listing Detail View,2025-02-09 07:50:20,Desktop,First-time
SES000430,USR00222,LST022,Homepage,2024-12-08 16:19:14,Mobile,First-time
SES000430,USR00222,LST022,Listing Browse,2024-12-08 16:20:14,Mobile,First-time
SES000431,USR00223,LST030,Homepage,2025-03-11 15:52:11,Desktop,First-time
SES000431,USR00223,LST030,Listing Browse,2025-03-11 15:56:11,Desktop,First-time
SES000431,USR00223,LST030,Listing Detail View,2025-03-11 15:59:11,Desktop,First-time
SES000432,USR00224,LST001,Homepage,2025-02-12 09:06:32,Mobile,Returning
SES000432,USR00224,LST001,Listing Browse,2025-02-12 09:08:32,Mobile,Returning
SES000432,USR00224,LST001,Listing Detail View,2025-02-12 09:11:32,Mobile,Returning
SES000432,USR00224,LST001,Document Engagement,2025-02-12 09:13:32,Mobile,Returning
SES000433,USR00224,LST016,Homepage,2024-12-26 01:47:43,Mobile,Returning
SES000433,USR00224,LST016,Listing Browse,2024-12-26 01:51:43,Mobile,Returning
SES000434,USR00225,LST019,Homepage,2024-11-23 19:41:44,Mobile,First-time
SES000434,USR00225,LST019,Listing Browse,2024-11-23 19:44:44,Mobile,First-time
SES000434,USR00225,LST019,Listing Detail View,2024-11-23 19:51:44,Mobile,First-time
SES000435,USR00226,LST001,Homepage,2024-12-23 04:51:08,Desktop,First-time
SES000435,USR00226,LST001,Listing Browse,2024-12-23 04:53:08,Desktop,First-time
SES000435,USR00226,LST001,Listing Detail View,2024-12-23 04:54:08,Desktop,First-time
SES000435,USR00226,LST001,Document Engagement,2024-12-23 05:02:08,Desktop,First-time
SES000435,USR00226,LST001,KYC Initiation,2024-12-23 05:07:08,Desktop,First-time
SES000436,USR00227,LST019,Homepage,2025-03-16 00:45:27,Mobile,First-time
SES000436,USR00227,LST019,Listing Browse,2025-03-16 00:52:27,Mobile,First-time
SES000437,USR00227,LST007,Homepage,2025-02-23 01:30:54,Mobile,First-time
SES000437,USR00227,LST007,Listing Browse,2025-02-23 01:36:54,Mobile,First-time
SES000437,USR00227,LST007,Listing Detail View,2025-02-23 01:42:54,Mobile,First-time
SES000438,USR00227,LST022,Homepage,2025-02-26 03:20:43,Mobile,First-time
SES000438,USR00227,LST022,Listing Browse,2025-02-26 03:27:43,Mobile,First-time
SES000438,USR00227,LST022,Listing Detail View,2025-02-26 03:30:43,Mobile,First-time
SES000438,USR00227,LST022,Document Engagement,2025-02-26 03:33:43,Mobile,First-time
SES000439,USR00228,LST024,Homepage,2025-02-14 09:31:14,Desktop,First-time
SES000439,USR00228,LST024,Listing Browse,2025-02-14 09:39:14,Desktop,First-time
SES000439,USR00228,LST024,Listing Detail View,2025-02-14 09:43:14,Desktop,First-time
SES000440,USR00229,LST014,Homepage,2025-01-08 18:43:18,Desktop,Returning
SES000440,USR00229,LST014,Listing Browse,2025-01-08 18:49:18,Desktop,Returning
SES000441,USR00230,LST030,Homepage,2025-03-27 06:52:09,Mobile,First-time
SES000441,USR00230,LST030,Listing Browse,2025-03-27 06:53:09,Mobile,First-time
SES000441,USR00230,LST030,Listing Detail View,2025-03-27 07:01:09,Mobile,First-time
SES000442,USR00231,LST022,Homepage,2025-03-25 07:53:15,Mobile,First-time
SES000442,USR00231,LST022,Listing Browse,2025-03-25 07:59:15,Mobile,First-time
SES000442,USR00231,LST022,Listing Detail View,2025-03-25 08:03:15,Mobile,First-time
SES000443,USR00232,LST014,Homepage,2025-03-08 12:19:15,Desktop,First-time
SES000443,USR00232,LST014,Listing Browse,2025-03-08 12:26:15,Desktop,First-time
SES000444,USR00233,LST030,Homepage,2025-01-26 18:15:19,Desktop,First-time
SES000445,USR00234,LST006,Homepage,2025-03-18 01:41:25,Mobile,First-time
SES000445,USR00234,LST006,Listing Browse,2025-03-18 01:48:25,Mobile,First-time
SES000446,USR00235,LST001,Homepage,2025-01-21 10:40:43,Desktop,First-time
SES000446,USR00235,LST001,Listing Browse,2025-01-21 10:42:43,Desktop,First-time
SES000447,USR00236,LST028,Homepage,2024-12-24 02:19:28,Mobile,Returning
SES000447,USR00236,LST028,Listing Browse,2024-12-24 02:22:28,Mobile,Returning
